"Compl Term","Acad Plan","Descr","Plan Type","Survey ID"
"1131","DM_RUSSIAN","Russian Studies","MAJ","820395633"
"1141","BS_CHEMIST","Chemistry","MAJ","820414660"
"1141","DM_MATHEMT","Mathematics","MAJ","820414660"
"1141","MN_ECONOMC","Economics","MIN","820414660"
"1131","BA_ANTHROP","Anthropology","MAJ","820453899"
"1131","DM_ITALIAN","Italian Studies","MAJ","820453899"
"1131","MN_ECONOMC","Economics","MIN","820453899"
"1091","BS_HSSP","Health: Science, Society & Pol","MAJ","820669295"
"1091","MN_BUSINES","Business","MIN","820669295"
"1083","BA_POLITIC","Politics","MAJ","821517011"
"1083","DM_HISTORY","History","MAJ","821517011"
"1083","MN_LAT_AMR","Latin American and Latino Stds","MIN","821517011"
"1151","BA_POLITIC","Politics","MAJ","821787579"
"1081","BS_COMPSCI","Computer Science","MAJ","821929781"
"1101","BA_BIOLOGY","Biology","MAJ","821934232"
"1113","BA_BUSINES","Business","MAJ","821957777"
"1113","MN_ECONOMC","Economics","MIN","821957777"
"1151","BS_BIOLOGY","Biology","MAJ","821987981"
"1151","MN_HSSP","Health: Science, Society & Pol","MIN","821987981"
"1121","BA_POLITIC","Politics","MAJ","822222270"
"1121","DM_INT_GLB","International & Global Studies","MAJ","822222270"
"1121","MN_BUSINES","Business","MIN","822222270"
"1121","MN_HISP","Hispanic Studies","MIN","822222270"
"1121","MN_LAT_AMR","Latin American and Latino Stds","MIN","822222270"
"1092","BA_ECONOMS","Economics","MAJ","822318363"
"1121","BA_EDUCST","Education Studies","MAJ","822405558"
"1121","MN_EDUCATN","Education","MIN","822405558"
"1151","BA_ECONOMS","Economics","MAJ","822703565"
"1151","DM_STU_ART","Studio Art","MAJ","822703565"
"1091","BA_MATHEMT","Mathematics","MAJ","822730657"
"1091","DM_ECONOMS","Economics","MAJ","822730657"
"1111","BA_PSYCHOL","Psychology","MAJ","822768853"
"1151","BA_EUR_CUL","European Cultural Studies","MAJ","822917991"
"1151","DM_CMP_LIT","Comparative Lit. and Culture","MAJ","822917991"
"1151","MN_CLAS_ST","Classical Studies","MIN","822917991"
"1151","BA_ENVIRON","Environmental Studies","MAJ","823039216"
"1151","DM_HISTORY","History","MAJ","823039216"
"1151","MN_BUSINES","Business","MIN","823039216"
"1142","BA_PSYCHOL","Psychology","MAJ","823199836"
"1142","MN_BUSINES","Business","MIN","823199836"
"1142","MN_ECONOMC","Economics","MIN","823199836"
"1141","BA_HSSP","Health: Science, Society & Pol","MAJ","823210936"
"1141","DM_BUSINES","Business","MAJ","823210936"
"1112","BA_COMPSCI","Computer Science","MAJ","823247053"
"1112","DM_LIN_COG","Language and Linguistics","MAJ","823247053"
"1113","BS_BIOLOGY","Biology","MAJ","823302827"
"1081","BA_ECONOMS","Economics","MAJ","823386878"
"1081","MN_BUSINES","Business","MIN","823386878"
"1121","BA_ECONOMS","Economics","MAJ","823390514"
"1081","BA_PHILOSP","Philosophy","MAJ","823483393"
"1151","BS_BIOLOGY","Biology","MAJ","823628656"
"1111","BA_MUSIC","Music","MAJ","823662569"
"1111","MN_HISTORY","History","MIN","823662569"
"1111","BA_FILM_ST","Film/Television/InteractvMedia","MAJ","823973899"
"1101","BA_ECONOMS","Economics","MAJ","824069592"
"1101","MN_BUSINES","Business","MIN","824069592"
"1101","MN_FR_LNLT","French & Francophone Studies","MIN","824069592"
"1151","BA_ANTHROP","Anthropology","MAJ","824198533"
"1151","MN_BUSINES","Business","MIN","824198533"
"1101","BA_ECONOMS","Economics","MAJ","824287625"
"1101","MN_BUSINES","Business","MIN","824287625"
"1141","BA_BUSINES","Business","MAJ","824304489"
"1141","MN_HSSP","Health: Science, Society & Pol","MIN","824304489"
"1141","MN_PHILOSO","Philosophy","MIN","824304489"
"1131","BA_SOCIOLO","Sociology","MAJ","824626253"
"1131","DM_POLITIC","Politics","MAJ","824626253"
"1131","MN_ANTHROP","Anthropology","MIN","824626253"
"1131","MN_SOJ_SOP","Social Justice & Social Policy","MIN","824626253"
"1081","BA_PSYCHOL","Psychology","MAJ","824657810"
"1081","MN_CLAS_ST","Classical Studies","MIN","824657810"
"1131","BS_HSSP","Health: Science, Society & Pol","MAJ","824711088"
"1131","DM_BIOLOGY","Biology","MAJ","824711088"
"1151","BA_PSYCHOL","Psychology","MAJ","824961555"
"1151","MN_PHILOSO","Philosophy","MIN","824961555"
"1101","BS_NEURSCI","Neuroscience","MAJ","825303761"
"1101","DM_PSYCHOL","Psychology","MAJ","825303761"
"1131","BA_SOCIOLO","Sociology","MAJ","825326453"
"1131","DM_BUSINES","Business","MAJ","825326453"
"1141","BS_NEURSCI","Neuroscience","MAJ","825615310"
"1141","DM_PSYCHOL","Psychology","MAJ","825615310"
"1121","BA_ECONOMS","Economics","MAJ","825621267"
"1121","MN_BUSINES","Business","MIN","825621267"
"1103","BA_ECONOMS","Economics","MAJ","825880125"
"1103","MN_BUSINES","Business","MIN","825880125"
"1103","MN_POLITIC","Politics","MIN","825880125"
"1141","BA_ECONOMS","Economics","MAJ","826099475"
"1141","MN_INT_GLB","International & Global Studies","MIN","826099475"
"1131","BA_PHYSICS","Physics","MAJ","826119039"
"1131","DM_COMPSCI","Computer Science","MAJ","826119039"
"1081","BA_PSYCHOL","Psychology","MAJ","826209756"
"1141","BS_NEURSCI","Neuroscience","MAJ","826318034"
"1141","MN_CMP_SCI","Computer Science","MIN","826318034"
"1111","BA_INT_GLB","International & Global Studies","MAJ","827029021"
"1111","DM_BUSINES","Business","MAJ","827029021"
"1091","BA_PSYCHOL","Psychology","MAJ","827273051"
"1091","MN_WOMENS","Women's/Gender/Sexuality Stds.","MIN","827273051"
"1151","BA_BUSINES","Business","MAJ","827374724"
"1151","MN_LEGAL","Legal Studies","MIN","827374724"
"1101","BS_HSSP","Health: Science, Society & Pol","MAJ","827622924"
"1101","MN_INT_GLB","International & Global Studies","MIN","827622924"
"1151","BA_EDUCST","Education Studies","MAJ","827661995"
"1151","MN_AF_AFAM","African/Afro-American Studies","MIN","827661995"
"1101","BA_SOCIOLO","Sociology","MAJ","827759903"
"1101","MN_JOURNAL","Journalism","MIN","827759903"
"1151","BA_PSYCHOL","Psychology","MAJ","827849243"
"1081","BA_ECONOMS","Economics","MAJ","827861549"
"1081","MN_MATHMAT","Mathematics","MIN","827861549"
"1081","MN_PHILOSO","Philosophy","MIN","827861549"
"1101","BA_POLITIC","Politics","MAJ","827890180"
"1081","BA_AMER_ST","American Studies","MAJ","828025647"
"1081","MN_JOURNAL","Journalism","MIN","828025647"
"1101","BA_INT_GLB","International & Global Studies","MAJ","828036268"
"1101","MN_ECONOMC","Economics","MIN","828036268"
"1111","BA_HSSP","Health: Science, Society & Pol","MAJ","828801956"
"1141","BA_SOCIOLO","Sociology","MAJ","828836100"
"1141","DM_ENGLISH","English","MAJ","828836100"
"1101","BA_POLITIC","Politics","MAJ","828857400"
"1101","DM_ENGLISH","English","MAJ","828857400"
"1101","MN_THE_ART","Theater Arts","MIN","828857400"
"1091","BS_BIOLOGY","Biology","MAJ","828986103"
"1131","BS_NEURSCI","Neuroscience","MAJ","829112348"
"1132","BA_PSYCHOL","Psychology","MAJ","829264345"
"1132","DM_WMNS","Women's/Gender/Sexuality Stds.","MAJ","829264345"
"1091","BA_INT_GLB","International & Global Studies","MAJ","829392815"
"1091","MN_ECONOMC","Economics","MIN","829392815"
"1091","MN_POLITIC","Politics","MIN","829392815"
"1101","BA_INDEPEN","Independent Interdisc Studies","MAJ","829408429"
"1101","MN_BUSINES","Business","MIN","829408429"
"1111","BA_PSYCHOL","Psychology","MAJ","829502654"
"1111","MN_WOMENS","Women's/Gender/Sexuality Stds.","MIN","829502654"
"1141","BA_ENVIRON","Environmental Studies","MAJ","829873013"
"1141","MN_BUSINES","Business","MIN","829873013"
"1141","MN_FILM_ST","Film/Television/InteractvMedia","MIN","829873013"
"1081","BA_STU_ART","Studio Art","MAJ","829910905"
"1081","DM_ECONOMS","Economics","MAJ","829910905"
"1151","BA_INT_GLB","International & Global Studies","MAJ","829968311"
"1151","DM_BUSINES","Business","MAJ","829968311"
"1151","BA_NEAR_JU","Near Eastern & Judaic Studies","MAJ","830296359"
"1151","DM_INT_GLB","International & Global Studies","MAJ","830296359"
"1151","MN_POLITIC","Politics","MIN","830296359"
"1081","BA_INT_GLB","International & Global Studies","MAJ","830399836"
"1081","DM_ECONOMS","Economics","MAJ","830399836"
"1091","BA_HISTORY","History","MAJ","830559080"
"1091","DM_ECONOMS","Economics","MAJ","830559080"
"1091","DM_POLITIC","Politics","MAJ","830559080"
"1141","BA_PHILOSP","Philosophy","MAJ","830684620"
"1141","DM_PSYCHOL","Psychology","MAJ","830684620"
"1122","BA_POLITIC","Politics","MAJ","830834836"
"1122","MN_ENGL_AM","English","MIN","830834836"
"1081","BA_HISTORY","History","MAJ","831413098"
"1081","DM_AMER_ST","American Studies","MAJ","831413098"
"1081","MN_FILM_ST","Film/Television/InteractvMedia","MIN","831413098"
"1081","MN_INTERNT","Internet Studies","MIN","831413098"
"1081","MN_JOURNAL","Journalism","MIN","831413098"
"1121","BA_POLITIC","Politics","MAJ","831620339"
"1121","DM_ISLAMIC","Islamic & Middle Eastern Stds","MAJ","831620339"
"1151","BA_ART_HST","Art History","MAJ","831771369"
"1151","DM_STU_ART","Studio Art","MAJ","831771369"
"1151","BA_PHILOSP","Philosophy","MAJ","831908883"
"1151","MN_LINGUIS","Language and Linguistics","MIN","831908883"
"1111","BA_HISTORY","History","MAJ","831926729"
"1111","DM_AF_AFAM","African/Afro-American Studies","MAJ","831926729"
"1111","DM_POLITIC","Politics","MAJ","831926729"
"1111","BA_INDEPEN","Independent Interdisc Studies","MAJ","832173130"
"1111","BA_INT_GLB","International & Global Studies","MAJ","832215864"
"1111","DM_BUSINES","Business","MAJ","832215864"
"1081","BA_PSYCHOL","Psychology","MAJ","832310328"
"1081","MN_EDUCST","Education Studies","MIN","832310328"
"1081","BA_ECONOMS","Economics","MAJ","832452482"
"1081","DM_MATHEMT","Mathematics","MAJ","832452482"
"1131","BS_BIOLOGY","Biology","MAJ","832709762"
"1131","MN_ENGL_AM","English","MIN","832709762"
"1151","BS_HSSP","Health: Science, Society & Pol","MAJ","832935122"
"1151","DM_HISP","Hispanic Studies","MAJ","832935122"
"1151","MN_WOMENS","Women's/Gender/Sexuality Stds.","MIN","832935122"
"1141","BA_HISTORY","History","MAJ","833174023"
"1141","MN_EA_ASIA","East Asian Studies","MIN","833174023"
"1151","BA_POLITIC","Politics","MAJ","833214526"
"1151","MN_LEGAL","Legal Studies","MIN","833214526"
"1151","MN_THE_ART","Theater Arts","MIN","833214526"
"1091","BA_PSYCHOL","Psychology","MAJ","833290053"
"1091","DM_HISP","Hispanic Studies","MAJ","833290053"
"1091","MN_LAT_AMR","Latin American and Latino Stds","MIN","833290053"
"1101","BA_ECONOMS","Economics","MAJ","833423673"
"1141","BS_BIOLOGY","Biology","MAJ","833446670"
"1101","BA_SOCIOLO","Sociology","MAJ","833886276"
"1101","MN_ANTHROP","Anthropology","MIN","833886276"
"1141","BA_PSYCHOL","Psychology","MAJ","834382488"
"1141","DM_BIOLOGY","Biology","MAJ","834382488"
"1101","BS_NEURSCI","Neuroscience","MAJ","834430377"
"1101","DM_BIOLOGY","Biology","MAJ","834430377"
"1083","BA_SOCIOLO","Sociology","MAJ","834587562"
"1121","BA_ENVIRON","Environmental Studies","MAJ","834602921"
"1121","MN_LEGAL","Legal Studies","MIN","834602921"
"1121","MN_THE_ART","Theater Arts","MIN","834602921"
"1151","BA_POLITIC","Politics","MAJ","834623253"
"1151","DM_AMER_ST","American Studies","MAJ","834623253"
"1151","MN_LEGAL","Legal Studies","MIN","834623253"
"1151","MN_MUSIC","Music","MIN","834623253"
"1123","BS_BIOLOGY","Biology","MAJ","835060217"
"1123","MN_CHEMIST","Chemistry","MIN","835060217"
"1151","BS_HSSP","Health: Science, Society & Pol","MAJ","835231244"
"1151","DM_BIOLOGY","Biology","MAJ","835231244"
"1151","MN_BUSINES","Business","MIN","835231244"
"1151","BS_PHYSICS","Physics","MAJ","835346291"
"1151","DM_MATHEMT","Mathematics","MAJ","835346291"
"1101","BA_ISLAMIC","Islamic & Middle Eastern Stds","MAJ","835346808"
"1111","BS_COMPSCI","Computer Science","MAJ","835350935"
"1111","BA_ECONOMS","Economics","MAJ","835423409"
"1121","BA_ECONOMS","Economics","MAJ","835610935"
"1121","DM_BUSINES","Business","MAJ","835610935"
"1081","BA_INT_GLB","International & Global Studies","MAJ","835711781"
"1081","MN_ECONOMC","Economics","MIN","835711781"
"1111","BA_BIOLOGY","Biology","MAJ","835725273"
"1111","MN_ANTHROP","Anthropology","MIN","835725273"
"1091","BA_SOCIOLO","Sociology","MAJ","835746462"
"1081","BA_HISTORY","History","MAJ","836000763"
"1081","MN_LEGAL","Legal Studies","MIN","836000763"
"1141","BA_PSYCHOL","Psychology","MAJ","836076254"
"1141","DM_ANTHROP","Anthropology","MAJ","836076254"
"1141","DM_EDUCST","Education Studies","MAJ","836076254"
"1123","BA_INT_GLB","International & Global Studies","MAJ","836114678"
"1123","DM_POLITIC","Politics","MAJ","836114678"
"1123","MN_ECONOMC","Economics","MIN","836114678"
"1131","BS_BIOLOGY","Biology","MAJ","836126911"
"1141","BA_HISTORY","History","MAJ","836264468"
"1141","DM_EA_ASIA","East Asian Studies","MAJ","836264468"
"1091","BA_POLITIC","Politics","MAJ","836506885"
"1091","MN_JOURNAL","Journalism","MIN","836506885"
"1082","BA_ENGLISH","English","MAJ","836583708"
"1141","BS_BIOLOGY","Biology","MAJ","836845810"
"1121","BA_PSYCHOL","Psychology","MAJ","836926298"
"1121","DM_ECONOMS","Economics","MAJ","836926298"
"1121","MN_INT_GLB","International & Global Studies","MIN","836926298"
"1081","BS_BIOCHEM","Biochemistry","MAJ","836993472"
"1111","BS_BIOCHEM","Biochemistry","MAJ","837008296"
"1111","DM_NEURSCI","Neuroscience","MAJ","837008296"
"1091","BA_ECONOMS","Economics","MAJ","837012864"
"1091","DM_MATHEMT","Mathematics","MAJ","837012864"
"1091","MN_BUSINES","Business","MIN","837012864"
"1121","BA_PSYCHOL","Psychology","MAJ","837087165"
"1121","MN_SOJ_SOP","Social Justice & Social Policy","MIN","837087165"
"1141","BA_SOCIOLO","Sociology","MAJ","837106014"
"1141","DM_ANTHROP","Anthropology","MAJ","837106014"
"1141","DM_INT_GLB","International & Global Studies","MAJ","837106014"
"1141","MN_LAT_AMR","Latin American and Latino Stds","MIN","837106014"
"1131","BA_BUSINES","Business","MAJ","837237766"
"1131","MN_HISTORY","History","MIN","837237766"
"1101","BA_EA_ASIA","East Asian Studies","MAJ","837238477"
"1101","DM_ECONOMS","Economics","MAJ","837238477"
"1101","DM_HISTORY","History","MAJ","837238477"
"1121","BS_NEURSCI","Neuroscience","MAJ","837298771"
"1121","DM_BIOLOGY","Biology","MAJ","837298771"
"1131","BA_HSSP","Health: Science, Society & Pol","MAJ","837414986"
"1131","DM_BUSINES","Business","MAJ","837414986"
"1131","BA_FILM_ST","Film/Television/InteractvMedia","MAJ","837514336"
"1131","MN_BUSINES","Business","MIN","837514336"
"1141","BA_BUSINES","Business","MAJ","837527423"
"1141","DM_POLITIC","Politics","MAJ","837527423"
"1111","BA_POLITIC","Politics","MAJ","837593194"
"1111","DM_PHILOSP","Philosophy","MAJ","837593194"
"1151","BS_NEURSCI","Neuroscience","MAJ","837880312"
"1151","DM_BIOLOGY","Biology","MAJ","837880312"
"1151","DM_PSYCHOL","Psychology","MAJ","837880312"
"1151","MN_LEGAL","Legal Studies","MIN","837880312"
"1121","BA_ECONOMS","Economics","MAJ","838062979"
"1081","BS_BIOLOGY","Biology","MAJ","838173353"
"1131","BA_PSYCHOL","Psychology","MAJ","838922830"
"1091","BA_SOCIOLO","Sociology","MAJ","838977180"
"1091","DM_EDUCST","Education Studies","MAJ","838977180"
"1081","BA_AMER_ST","American Studies","MAJ","839075160"
"1081","DM_HISTORY","History","MAJ","839075160"
"1121","BA_SOCIOLO","Sociology","MAJ","839168527"
"1121","MN_ENVIRON","Environmental Studies","MIN","839168527"
"1121","MN_SOJ_SOP","Social Justice & Social Policy","MIN","839168527"
"1141","BA_INT_GLB","International & Global Studies","MAJ","839180464"
"1141","MN_ECONOMC","Economics","MIN","839180464"
"1141","MN_HISTORY","History","MIN","839180464"
"1141","MN_SAS","South Asian Studies","MIN","839180464"
"1091","BA_HISTORY","History","MAJ","839583702"
"1091","DM_ECONOMS","Economics","MAJ","839583702"
"1091","MN_EA_ASIA","East Asian Studies","MIN","839583702"
"1121","BA_PSYCHOL","Psychology","MAJ","839714834"
"1121","DM_COMPSCI","Computer Science","MAJ","839714834"
"1121","MN_BUSINES","Business","MIN","839714834"
"1141","BS_BIOLOGY","Biology","MAJ","840299536"
"1141","DM_HSSP","Health: Science, Society & Pol","MAJ","840299536"
"1111","BA_PSYCHOL","Psychology","MAJ","840514862"
"1111","DM_ECONOMS","Economics","MAJ","840514862"
"1081","BA_PSYCHOL","Psychology","MAJ","840587480"
"1081","MN_BUSINES","Business","MIN","840587480"
"1081","MN_LEGAL","Legal Studies","MIN","840587480"
"1121","BA_ANTHROP","Anthropology","MAJ","840592134"
"1121","DM_INT_GLB","International & Global Studies","MAJ","840592134"
"1141","BA_PSYCHOL","Psychology","MAJ","840638325"
"1141","MN_BUSINES","Business","MIN","840638325"
"1111","BA_ECONOMS","Economics","MAJ","840990593"
"1111","MN_BUSINES","Business","MIN","840990593"
"1141","BA_ISLAMIC","Islamic & Middle Eastern Stds","MAJ","841355373"
"1141","MN_HISTORY","History","MIN","841355373"
"1111","BS_NEURSCI","Neuroscience","MAJ","841500818"
"1121","BS_CHEMIST","Chemistry","MAJ","841560567"
"1131","BA_ECONOMS","Economics","MAJ","841566103"
"1131","DM_BUSINES","Business","MAJ","841566103"
"1143","BA_RUSSIAN","Russian Studies","MAJ","841590299"
"1103","BA_STU_ART","Studio Art","MAJ","841815444"
"1103","MN_EDUCATN","Education","MIN","841815444"
"1121","BA_ECONOMS","Economics","MAJ","841938622"
"1121","DM_INT_GLB","International & Global Studies","MAJ","841938622"
"1111","BA_ART_HST","Art History","MAJ","842171323"
"1111","DM_STU_ART","Studio Art","MAJ","842171323"
"1111","MN_EA_ASIA","East Asian Studies","MIN","842171323"
"1121","BA_BIOLOGY","Biology","MAJ","842184084"
"1121","BA_BUSINES","Business","MAJ","842190523"
"1121","DM_HSSP","Health: Science, Society & Pol","MAJ","842190523"
"1101","BA_INT_GLB","International & Global Studies","MAJ","842302786"
"1101","DM_SOCIOLO","Sociology","MAJ","842302786"
"1141","BS_BIOLOGY","Biology","MAJ","842612848"
"1141","DM_ECONOMS","Economics","MAJ","842612848"
"1151","BS_HSSP","Health: Science, Society & Pol","MAJ","842813000"
"1151","MN_PHILOSO","Philosophy","MIN","842813000"
"1131","BA_NEAR_JU","Near Eastern & Judaic Studies","MAJ","842876945"
"1131","DM_MATHEMT","Mathematics","MAJ","842876945"
"1101","BA_POLITIC","Politics","MAJ","842933356"
"1101","DM_EA_ASIA","East Asian Studies","MAJ","842933356"
"1101","DM_ECONOMS","Economics","MAJ","842933356"
"1091","BA_POLITIC","Politics","MAJ","843058478"
"1091","DM_AMER_ST","American Studies","MAJ","843058478"
"1112","BA_HISTORY","History","MAJ","843064994"
"1141","BA_AMER_ST","American Studies","MAJ","843728760"
"1141","DM_HISTORY","History","MAJ","843728760"
"1081","BS_HSSP","Health: Science, Society & Pol","MAJ","844257455"
"1081","DM_BIOLOGY","Biology","MAJ","844257455"
"1081","MN_ECONOMC","Economics","MIN","844257455"
"1121","BA_ANTHROP","Anthropology","MAJ","845026769"
"1121","DM_INT_GLB","International & Global Studies","MAJ","845026769"
"1081","BA_BIOLOGY","Biology","MAJ","845077808"
"1081","DM_ECONOMS","Economics","MAJ","845077808"
"1081","MN_MATHMAT","Mathematics","MIN","845077808"
"1081","BA_ECONOMS","Economics","MAJ","845209592"
"1111","BA_POLITIC","Politics","MAJ","845510195"
"1111","DM_ENGLISH","English","MAJ","845510195"
"1091","BS_CHEMIST","Chemistry","MAJ","845523455"
"1091","MN_ANTHROP","Anthropology","MIN","845523455"
"1131","BA_PSYCHOL","Psychology","MAJ","845889522"
"1131","DM_HSSP","Health: Science, Society & Pol","MAJ","845889522"
"1081","BA_BIOLOGY","Biology","MAJ","845901318"
"1081","MN_CLAS_ST","Classical Studies","MIN","845901318"
"1103","BA_ECONOMS","Economics","MAJ","846306363"
"1103","DM_FILM_ST","Film/Television/InteractvMedia","MAJ","846306363"
"1103","MN_BUSINES","Business","MIN","846306363"
"1091","BA_ECONOMS","Economics","MAJ","846385020"
"1091","MN_BUSINES","Business","MIN","846385020"
